charge,anlage,area,product,recipe,start,ende,diff,diffm
7192544_7192549,Partikelfiltration_#_CIP_PLS_A_#_RP04_CIP_TRANS_FLT_U112011A,Partikelfiltration,CIP_PLS_A,RP04_CIP_TRANS_FLT_U112011A,2020-10-30 02:15:39.735000+00:00,2020-10-30 02:39:01.014000+00:00,0 days 00:23:21.279000,23.35465
7192550_7192554,Ansatz_Transfer_#_CIP_PLS_A_#_RP05_CIP_TRANSFER,Ansatz_Transfer,CIP_PLS_A,RP05_CIP_TRANSFER,2020-10-30 03:07:58.628000+00:00,2020-10-30 03:23:34.356000+00:00,0 days 00:15:35.728000,15.595466666666669
7192559_7192563,Partikelfiltration_#_SIP_#_RP07_SIP_TRANS_FLT,Partikelfiltration,SIP,RP07_SIP_TRANS_FLT,2020-10-30 02:39:39.264000+00:00,2020-10-30 03:03:39.981000+00:00,0 days 00:24:00.717000,24.01195
7192589_7192593,Ansatz_Transfer_#_SIP_#_RP08_SIP_TRANSFER,Ansatz_Transfer,SIP,RP08_SIP_TRANSFER,2020-10-30 03:24:53.429000+00:00,2020-10-30 03:56:27.512000+00:00,0 days 00:31:34.083000,31.56805
7193160_7193167,Abfuellbeh_2_#_CIP_PLS_A_#_RP03_CIP_BEHAELTER,Abfuellbeh_2,CIP_PLS_A,RP03_CIP_BEHAELTER,2020-10-30 06:46:32.132000+00:00,2020-10-30 07:57:04.306000+00:00,0 days 01:10:32.174000,70.53623333333333
7193207_7193216,Keimfiltration_2_#_CIP_PLS_A_#_RP04_CIP_TRANS_FLT_U112021AB,Keimfiltration_2,CIP_PLS_A,RP04_CIP_TRANS_FLT_U112021AB,2020-10-30 07:56:25.609000+00:00,2020-10-30 09:04:06.019000+00:00,0 days 01:07:40.410000,67.6735
7193220_7193224,Ventilknoten_Abf_#_CIP_PLS_A_#_RP35_CIP_ABF_KNT,Ventilknoten_Abf,CIP_PLS_A,RP35_CIP_ABF_KNT,2020-10-30 06:44:46.017000+00:00,2020-10-30 07:02:09.747000+00:00,0 days 00:17:23.730000,17.3955
7193803_7193809,Keimfiltration_2_#_SIP_#_RP07_SIP_TRANS_FLT,Keimfiltration_2,SIP,RP07_SIP_TRANS_FLT,2020-10-30 09:06:24.763000+00:00,2020-10-30 09:33:12.858000+00:00,0 days 00:26:48.095000,26.801583333333333
7194052_7194056,Loesebehaelter_#_CIP_PLS_A_#_RP03_CIP_BEHAELTER,Loesebehaelter,CIP_PLS_A,RP03_CIP_BEHAELTER,2020-10-30 14:07:23.643000+00:00,2020-10-30 14:59:59.478000+00:00,0 days 00:52:35.835000,52.59725
7194061_7194065,Partikelfiltration_#_CIP_PLS_A_#_RP04_CIP_TRANS_FLT_U112011A,Partikelfiltration,CIP_PLS_A,RP04_CIP_TRANS_FLT_U112011A,2020-10-30 13:15:13.438000+00:00,2020-10-30 13:38:29.893000+00:00,0 days 00:23:16.455000,23.27425
7194066_7194070,Ansatz_Transfer_#_CIP_PLS_A_#_RP05_CIP_TRANSFER,Ansatz_Transfer,CIP_PLS_A,RP05_CIP_TRANSFER,2020-10-30 14:07:07.970000+00:00,2020-10-30 14:41:20.103000+00:00,0 days 00:34:12.133000,34.202216666666665
7194356_7194362,Abfuellbeh_1_#_CIP_PLS_A_#_RP03_CIP_BEHAELTER,Abfuellbeh_1,CIP_PLS_A,RP03_CIP_BEHAELTER,2020-10-30 13:10:53.530000+00:00,2020-10-30 14:26:30.126000+00:00,0 days 01:15:36.596000,75.60993333333333
7194363_7194367,Keimfiltration_1_#_CIP_PLS_A_#_RP04_CIP_TRANS_FLT_U112021AB,Keimfiltration_1,CIP_PLS_A,RP04_CIP_TRANS_FLT_U112021AB,2020-10-30 14:42:45.502000+00:00,2020-10-30 15:49:17.413000+00:00,0 days 01:06:31.911000,66.53185
7194378_7194386,Ventilknoten_Abf_#_CIP_PLS_A_#_RP35_CIP_ABF_KNT,Ventilknoten_Abf,CIP_PLS_A,RP35_CIP_ABF_KNT,2020-10-30 13:11:15.753000+00:00,2020-10-30 13:28:40.614000+00:00,0 days 00:17:24.861000,17.41435
7194555_7194559,Partikelfiltration_#_SIP_#_RP07_SIP_TRANS_FLT,Partikelfiltration,SIP,RP07_SIP_TRANS_FLT,2020-10-30 13:41:52.466000+00:00,2020-10-30 14:06:07.452000+00:00,0 days 00:24:14.986000,24.249766666666662
7194942_7194946,Abfuellbeh_1_#_SIP_#_RP06_SIP_BEHAELTER,Abfuellbeh_1,SIP,RP06_SIP_BEHAELTER,2020-10-30 15:49:29.573000+00:00,2020-10-30 18:27:12.901000+00:00,0 days 02:37:43.328000,157.72213333333335
7194951_7194956,Ansatz_Transfer_#_SIP_#_RP08_SIP_TRANSFER,Ansatz_Transfer,SIP,RP08_SIP_TRANSFER,2020-10-30 14:42:10.147000+00:00,2020-10-30 15:12:18.763000+00:00,0 days 00:30:08.616000,30.1436
7194999_7195003,Loesebehaelter_#_SIP_#_RP06_SIP_BEHAELTER,Loesebehaelter,SIP,RP06_SIP_BEHAELTER,2020-10-30 15:00:06.853000+00:00,2020-10-30 15:43:57.429000+00:00,0 days 00:43:50.576000,43.842933333333335
7195123_7195127,Keimfiltration_1_#_SIP_#_RP07_SIP_TRANS_FLT,Keimfiltration_1,SIP,RP07_SIP_TRANS_FLT,2020-10-30 18:25:53.370000+00:00,2020-10-30 18:53:24.365000+00:00,0 days 00:27:30.995000,27.516583333333333
7195380_7195384,Abfuellbeh_2_#_CIP_PLS_A_#_RP03_CIP_BEHAELTER,Abfuellbeh_2,CIP_PLS_A,RP03_CIP_BEHAELTER,2020-10-30 19:43:29.561000+00:00,2020-10-30 20:53:58.320000+00:00,0 days 01:10:28.759000,70.47931666666666
7195385_7195389,Keimfiltration_2_#_CIP_PLS_A_#_RP04_CIP_TRANS_FLT_U112021AB,Keimfiltration_2,CIP_PLS_A,RP04_CIP_TRANS_FLT_U112021AB,2020-10-30 18:53:44.917000+00:00,2020-10-30 20:30:22.036000+00:00,0 days 01:36:37.119000,96.61865
7195392_7195396,Ventilknoten_Abf_#_CIP_PLS_A_#_RP35_CIP_ABF_KNT,Ventilknoten_Abf,CIP_PLS_A,RP35_CIP_ABF_KNT,2020-10-30 19:43:19.645000+00:00,2020-10-30 20:00:43.177000+00:00,0 days 00:17:23.532000,17.3922
7195523_7195528,Ventilknoten_Abf_#_SIP_#_RP36_SIP_ABF_KNT,Ventilknoten_Abf,SIP,RP36_SIP_ABF_KNT,2020-11-02 02:32:22.150000+00:00,2020-11-02 02:57:54.489000+00:00,0 days 00:25:32.339000,25.53898333333333
7195547_7195551,Keimfiltration_2_#_SIP_#_RP07_SIP_TRANS_FLT,Keimfiltration_2,SIP,RP07_SIP_TRANS_FLT,2020-11-02 03:17:23.431000+00:00,2020-11-02 03:46:11.426000+00:00,0 days 00:28:47.995000,28.799916666666668
7195564_7195568,Abfuellbeh_2_#_SIP_#_RP06_SIP_BEHAELTER,Abfuellbeh_2,SIP,RP06_SIP_BEHAELTER,2020-11-01 22:05:15.800000+00:00,2020-11-02 02:47:57.937000+00:00,0 days 04:42:42.137000,282.70228333333336
7197725_7197733,Loesebehaelter_#_CIP_PLS_A_#_RP03_CIP_BEHAELTER,Loesebehaelter,CIP_PLS_A,RP03_CIP_BEHAELTER,2020-11-02 02:34:29.149000+00:00,2020-11-02 03:28:01.849000+00:00,0 days 00:53:32.700000,53.545
7197726_7197736,Partikelfiltration_#_CIP_PLS_A_#_RP04_CIP_TRANS_FLT_U112011A,Partikelfiltration,CIP_PLS_A,RP04_CIP_TRANS_FLT_U112011A,2020-11-01 23:24:37.333000+00:00,2020-11-02 00:12:43.806000+00:00,0 days 00:48:06.473000,48.10788333333333
7197734_7197739,Ansatz_Transfer_#_CIP_PLS_A_#_RP05_CIP_TRANSFER,Ansatz_Transfer,CIP_PLS_A,RP05_CIP_TRANSFER,2020-11-02 02:34:40.406000+00:00,2020-11-02 03:02:45.483000+00:00,0 days 00:28:05.077000,28.084616666666665
7197773_7197778,Partikelfiltration_#_SIP_#_RP07_SIP_TRANS_FLT,Partikelfiltration,SIP,RP07_SIP_TRANS_FLT,2020-11-02 00:14:57.223000+00:00,2020-11-02 00:39:06.775000+00:00,0 days 00:24:09.552000,24.1592
7197917_7197923,Ventilknoten_Abf_#_CIP_PLS_A_#_RP23_CIP_FUELLER,Ventilknoten_Abf,CIP_PLS_A,RP23_CIP_FUELLER,2020-11-02 02:57:23.260000+00:00,2020-11-02 04:26:50.072000+00:00,0 days 01:29:26.812000,89.44686666666666
7198065_7198069,Ansatz_Transfer_#_SIP_#_RP08_SIP_TRANSFER,Ansatz_Transfer,SIP,RP08_SIP_TRANSFER,2020-11-02 03:16:49.264000+00:00,2020-11-02 03:47:42.528000+00:00,0 days 00:30:53.264000,30.887733333333333
7198992_7198996,Loesebehaelter_#_CIP_PLS_A_#_RP03_CIP_BEHAELTER,Loesebehaelter,CIP_PLS_A,RP03_CIP_BEHAELTER,2020-11-02 06:39:17.987000+00:00,2020-11-02 08:55:08.968000+00:00,0 days 02:15:50.981000,135.84968333333333
7199001_7199005,Partikelfiltration_#_CIP_PLS_A_#_RP04_CIP_TRANS_FLT_U112011A,Partikelfiltration,CIP_PLS_A,RP04_CIP_TRANS_FLT_U112011A,2020-11-02 10:00:55.006000+00:00,2020-11-02 10:24:16.355000+00:00,0 days 00:23:21.349000,23.355816666666662
7199007_7199011,Ansatz_Transfer_#_CIP_PLS_A_#_RP05_CIP_TRANSFER,Ansatz_Transfer,CIP_PLS_A,RP05_CIP_TRANSFER,2020-11-02 06:39:06.396000+00:00,2020-11-02 06:54:40.717000+00:00,0 days 00:15:34.321000,15.572016666666666
7199068_7199072,Ansatz_Transfer_#_SIP_#_RP08_SIP_TRANSFER,Ansatz_Transfer,SIP,RP08_SIP_TRANSFER,2020-11-02 08:05:50.482000+00:00,2020-11-02 08:36:38.791000+00:00,0 days 00:30:48.309000,30.80515
7199357_7199361,Loesebehaelter_#_SIP_#_RP06_SIP_BEHAELTER,Loesebehaelter,SIP,RP06_SIP_BEHAELTER,2020-11-02 09:12:12.437000+00:00,2020-11-02 10:01:01.580000+00:00,0 days 00:48:49.143000,48.81905
7199483_7199487,Partikelfiltration_#_SIP_#_RP07_SIP_TRANS_FLT,Partikelfiltration,SIP,RP07_SIP_TRANS_FLT,2020-11-02 11:02:53.405000+00:00,2020-11-02 11:27:24.466000+00:00,0 days 00:24:31.061000,24.51768333333333
7199792_7199796,Abfuellbeh_1_#_CIP_PLS_A_#_RP03_CIP_BEHAELTER,Abfuellbeh_1,CIP_PLS_A,RP03_CIP_BEHAELTER,2020-11-02 12:03:01.902000+00:00,2020-11-02 13:16:49.828000+00:00,0 days 01:13:47.926000,73.79876666666667
7199797_7199806,Keimfiltration_1_#_CIP_PLS_A_#_RP04_CIP_TRANS_FLT_U112021AB,Keimfiltration_1,CIP_PLS_A,RP04_CIP_TRANS_FLT_U112021AB,2020-11-02 15:46:27.921000+00:00,2020-11-02 16:53:07.346000+00:00,0 days 01:06:39.425000,66.65708333333333
7199813_7199818,Ventilknoten_Abf_#_CIP_PLS_A_#_RP35_CIP_ABF_KNT,Ventilknoten_Abf,CIP_PLS_A,RP35_CIP_ABF_KNT,2020-11-02 11:36:54.461000+00:00,2020-11-02 11:54:17.534000+00:00,0 days 00:17:23.073000,17.38455
7200092_7200096,Abfuellbeh_1_#_SIP_#_RP06_SIP_BEHAELTER,Abfuellbeh_1,SIP,RP06_SIP_BEHAELTER,2020-11-02 14:02:06.219000+00:00,2020-11-02 15:40:22.603000+00:00,0 days 01:38:16.384000,98.27306666666668
7200494_7200499,Keimfiltration_1_#_SIP_#_RP07_SIP_TRANS_FLT,Keimfiltration_1,SIP,RP07_SIP_TRANS_FLT,2020-11-02 17:06:21.630000+00:00,2020-11-02 17:33:44.539000+00:00,0 days 00:27:22.909000,27.381816666666666
7200539_7200545,Loesebehaelter_#_CIP_PLS_A_#_RP03_CIP_BEHAELTER,Loesebehaelter,CIP_PLS_A,RP03_CIP_BEHAELTER,2020-11-02 18:05:42.502000+00:00,2020-11-02 19:10:55.690000+00:00,0 days 01:05:13.188000,65.2198
7200546_7200550,Partikelfiltration_#_CIP_PLS_A_#_RP04_CIP_TRANS_FLT_U112011A,Partikelfiltration,CIP_PLS_A,RP04_CIP_TRANS_FLT_U112011A,2020-11-02 17:06:44.482000+00:00,2020-11-02 17:30:05.330000+00:00,0 days 00:23:20.848000,23.347466666666666
7200551_7200555,Ansatz_Transfer_#_CIP_PLS_A_#_RP05_CIP_TRANSFER,Ansatz_Transfer,CIP_PLS_A,RP05_CIP_TRANSFER,2020-11-02 18:05:24.657000+00:00,2020-11-02 18:21:02.256000+00:00,0 days 00:15:37.599000,15.62665
7200571_7200575,Partikelfiltration_#_SIP_#_RP07_SIP_TRANS_FLT,Partikelfiltration,SIP,RP07_SIP_TRANS_FLT,2020-11-02 17:31:20.797000+00:00,2020-11-02 17:55:19.636000+00:00,0 days 00:23:58.839000,23.98065
7200670_7200677,Abfuellbeh_2_#_CIP_PLS_A_#_RP03_CIP_BEHAELTER,Abfuellbeh_2,CIP_PLS_A,RP03_CIP_BEHAELTER,2020-11-02 19:10:35.734000+00:00,2020-11-02 20:20:07.227000+00:00,0 days 01:09:31.493000,69.52488333333334
7200679_7200683,Keimfiltration_2_#_CIP_PLS_A_#_RP04_CIP_TRANS_FLT_U112021AB,Keimfiltration_2,CIP_PLS_A,RP04_CIP_TRANS_FLT_U112021AB,2020-11-02 20:20:25.400000+00:00,2020-11-02 21:27:04.654000+00:00,0 days 01:06:39.254000,66.65423333333334
7200692_7200699,Ventilknoten_Abf_#_CIP_PLS_A_#_RP35_CIP_ABF_KNT,Ventilknoten_Abf,CIP_PLS_A,RP35_CIP_ABF_KNT,2020-11-02 18:20:28.188000+00:00,2020-11-02 18:37:51.437000+00:00,0 days 00:17:23.249000,17.387483333333332
7200730_7200734,Ansatz_Transfer_#_SIP_#_RP08_SIP_TRANSFER,Ansatz_Transfer,SIP,RP08_SIP_TRANSFER,2020-11-02 20:19:52.479000+00:00,2020-11-02 20:51:05.357000+00:00,0 days 00:31:12.878000,31.21463333333333
7201342_7201346,Keimfiltration_2_#_SIP_#_RP07_SIP_TRANS_FLT,Keimfiltration_2,SIP,RP07_SIP_TRANS_FLT,2020-11-02 21:34:44.871000+00:00,2020-11-02 22:07:53.520000+00:00,0 days 00:33:08.649000,33.14415
7201472_7201476,Loesebehaelter_#_CIP_PLS_A_#_RP03_CIP_BEHAELTER,Loesebehaelter,CIP_PLS_A,RP03_CIP_BEHAELTER,2020-11-02 23:48:31.534000+00:00,2020-11-03 01:05:13.823000+00:00,0 days 01:16:42.289000,76.70481666666667
7201477_7201482,Partikelfiltration_#_CIP_PLS_A_#_RP04_CIP_TRANS_FLT_U112011A,Partikelfiltration,CIP_PLS_A,RP04_CIP_TRANS_FLT_U112011A,2020-11-02 22:47:54.808000+00:00,2020-11-02 23:23:58.283000+00:00,0 days 00:36:03.475000,36.05791666666666
7201481_7201486,Ansatz_Transfer_#_CIP_PLS_A_#_RP05_CIP_TRANSFER,Ansatz_Transfer,CIP_PLS_A,RP05_CIP_TRANSFER,2020-11-02 23:48:46.717000+00:00,2020-11-03 00:21:31.580000+00:00,0 days 00:32:44.863000,32.74771666666667
7201574_7201578,Partikelfiltration_#_SIP_#_RP07_SIP_TRANS_FLT,Partikelfiltration,SIP,RP07_SIP_TRANS_FLT,2020-11-02 23:24:29.469000+00:00,2020-11-02 23:48:36.124000+00:00,0 days 00:24:06.655000,24.110916666666668
7201608_7201612,Ansatz_Transfer_#_SIP_#_RP08_SIP_TRANSFER,Ansatz_Transfer,SIP,RP08_SIP_TRANSFER,2020-11-03 01:11:13.362000+00:00,2020-11-03 01:42:09.472000+00:00,0 days 00:30:56.110000,30.935166666666667
7201842_7201847,Abfuellbeh_1_#_CIP_PLS_A_#_RP03_CIP_BEHAELTER,Abfuellbeh_1,CIP_PLS_A,RP03_CIP_BEHAELTER,2020-11-03 01:57:17.050000+00:00,2020-11-03 03:14:38.549000+00:00,0 days 01:17:21.499000,77.35831666666667
7201849_7201856,Keimfiltration_1_#_CIP_PLS_A_#_RP04_CIP_TRANS_FLT_U112021AB,Keimfiltration_1,CIP_PLS_A,RP04_CIP_TRANS_FLT_U112021AB,2020-11-03 04:46:52.266000+00:00,2020-11-03 05:56:55.433000+00:00,0 days 01:10:03.167000,70.05278333333334
7201865_7201869,Ventilknoten_Abf_#_CIP_PLS_A_#_RP35_CIP_ABF_KNT,Ventilknoten_Abf,CIP_PLS_A,RP35_CIP_ABF_KNT,2020-11-03 01:56:37.776000+00:00,2020-11-03 02:14:00.728000+00:00,0 days 00:17:22.952000,17.382533333333335
7202258_7202262,Ventilknoten_Abf_#_CIP_PLS_A_#_RP23_CIP_FUELLER,Ventilknoten_Abf,CIP_PLS_A,RP23_CIP_FUELLER,2020-11-03 03:05:23.881000+00:00,2020-11-03 04:36:48.539000+00:00,0 days 01:31:24.658000,91.41096666666668
7202507_7202515,Loesebehaelter_#_CIP_PLS_A_#_RP03_CIP_BEHAELTER,Loesebehaelter,CIP_PLS_A,RP03_CIP_BEHAELTER,2020-11-03 06:18:19.395000+00:00,2020-11-03 07:34:18.603000+00:00,0 days 01:15:59.208000,75.9868
7202513_7202520,Partikelfiltration_#_CIP_PLS_A_#_RP04_CIP_TRANS_FLT_U112011A,Partikelfiltration,CIP_PLS_A,RP04_CIP_TRANS_FLT_U112011A,2020-11-03 05:27:29.145000+00:00,2020-11-03 05:50:47.443000+00:00,0 days 00:23:18.298000,23.304966666666665
7202521_7202525,Ansatz_Transfer_#_CIP_PLS_A_#_RP05_CIP_TRANSFER,Ansatz_Transfer,CIP_PLS_A,RP05_CIP_TRANSFER,2020-11-03 06:18:05.730000+00:00,2020-11-03 06:33:42.883000+00:00,0 days 00:15:37.153000,15.619216666666668
7202569_7202576,Partikelfiltration_#_SIP_#_RP07_SIP_TRANS_FLT,Partikelfiltration,SIP,RP07_SIP_TRANS_FLT,2020-11-03 05:53:34.681000+00:00,2020-11-03 06:17:45.606000+00:00,0 days 00:24:10.925000,24.18208333333333
7202596_7202607,Keimfiltration_1_#_SIP_#_RP07_SIP_TRANS_FLT,Keimfiltration_1,SIP,RP07_SIP_TRANS_FLT,2020-11-03 06:15:59.861000+00:00,2020-11-03 06:42:50.071000+00:00,0 days 00:26:50.210000,26.83683333333333
7202761_7202765,Ansatz_Transfer_#_SIP_#_RP08_SIP_TRANSFER,Ansatz_Transfer,SIP,RP08_SIP_TRANSFER,2020-11-03 06:37:51.869000+00:00,2020-11-03 07:09:11.335000+00:00,0 days 00:31:19.466000,31.32443333333333
7203387_7203394,Abfuellbeh_2_#_CIP_PLS_A_#_RP03_CIP_BEHAELTER,Abfuellbeh_2,CIP_PLS_A,RP03_CIP_BEHAELTER,2020-11-03 10:31:39.074000+00:00,2020-11-03 11:44:36.335000+00:00,0 days 01:12:57.261000,72.95435
7203392_7203403,Keimfiltration_2_#_CIP_PLS_A_#_RP04_CIP_TRANS_FLT_U112021AB,Keimfiltration_2,CIP_PLS_A,RP04_CIP_TRANS_FLT_U112021AB,2020-11-03 12:08:55.755000+00:00,2020-11-03 13:16:31.719000+00:00,0 days 01:07:35.964000,67.5994
7203408_7203412,Ventilknoten_Abf_#_CIP_PLS_A_#_RP35_CIP_ABF_KNT,Ventilknoten_Abf,CIP_PLS_A,RP35_CIP_ABF_KNT,2020-11-03 10:31:55.003000+00:00,2020-11-03 10:49:17.212000+00:00,0 days 00:17:22.209000,17.37015
7203832_7203841,Loesebehaelter_#_CIP_PLS_A_#_RP03_CIP_BEHAELTER,Loesebehaelter,CIP_PLS_A,RP03_CIP_BEHAELTER,2020-11-03 14:15:13.454000+00:00,2020-11-03 15:28:20.042000+00:00,0 days 01:13:06.588000,73.1098
7203833_7203842,Partikelfiltration_#_CIP_PLS_A_#_RP04_CIP_TRANS_FLT_U112011A,Partikelfiltration,CIP_PLS_A,RP04_CIP_TRANS_FLT_U112011A,2020-11-03 13:12:57.858000+00:00,2020-11-03 13:36:17.696000+00:00,0 days 00:23:19.838000,23.33063333333333
7203843_7203847,Ansatz_Transfer_#_CIP_PLS_A_#_RP05_CIP_TRANSFER,Ansatz_Transfer,CIP_PLS_A,RP05_CIP_TRANSFER,2020-11-03 14:15:06.922000+00:00,2020-11-03 14:30:41.718000+00:00,0 days 00:15:34.796000,15.579933333333331
7203848_7203853,Keimfiltration_2_#_SIP_#_RP07_SIP_TRANS_FLT,Keimfiltration_2,SIP,RP07_SIP_TRANS_FLT,2020-11-03 13:50:30.582000+00:00,2020-11-03 14:17:43.736000+00:00,0 days 00:27:13.154000,27.21923333333333
7203868_7203872,Partikelfiltration_#_SIP_#_RP07_SIP_TRANS_FLT,Partikelfiltration,SIP,RP07_SIP_TRANS_FLT,2020-11-03 13:50:50.065000+00:00,2020-11-03 14:14:59.241000+00:00,0 days 00:24:09.176000,24.152933333333333
7203949_7203956,Ansatz_Transfer_#_SIP_#_RP08_SIP_TRANSFER,Ansatz_Transfer,SIP,RP08_SIP_TRANSFER,2020-11-03 14:37:28.638000+00:00,2020-11-03 15:08:27.877000+00:00,0 days 00:30:59.239000,30.98731666666667
7204551_7204559,Abfuellbeh_1_#_CIP_PLS_A_#_RP03_CIP_BEHAELTER,Abfuellbeh_1,CIP_PLS_A,RP03_CIP_BEHAELTER,2020-11-03 17:27:40.067000+00:00,2020-11-03 18:43:33.094000+00:00,0 days 01:15:53.027000,75.88378333333333
7204560_7204564,Keimfiltration_1_#_CIP_PLS_A_#_RP04_CIP_TRANS_FLT_U112021AB,Keimfiltration_1,CIP_PLS_A,RP04_CIP_TRANS_FLT_U112021AB,2020-11-03 18:54:11.674000+00:00,2020-11-03 20:01:20.455000+00:00,0 days 01:07:08.781000,67.14635
7204576_7204580,Ventilknoten_Abf_#_CIP_PLS_A_#_RP35_CIP_ABF_KNT,Ventilknoten_Abf,CIP_PLS_A,RP35_CIP_ABF_KNT,2020-11-03 17:27:31.860000+00:00,2020-11-03 17:44:56.414000+00:00,0 days 00:17:24.554000,17.409233333333333
7204924_7204928,Ventilknoten_Abf_#_CIP_PLS_A_#_RP23_CIP_FUELLER,Ventilknoten_Abf,CIP_PLS_A,RP23_CIP_FUELLER,2020-11-03 17:57:35.835000+00:00,2020-11-03 19:30:39.912000+00:00,0 days 01:33:04.077000,93.06795
7205329_7205333,Keimfiltration_1_#_SIP_#_RP07_SIP_TRANS_FLT,Keimfiltration_1,SIP,RP07_SIP_TRANS_FLT,2020-11-03 20:09:28.729000+00:00,2020-11-03 20:36:03.032000+00:00,0 days 00:26:34.303000,26.571716666666667
7205359_7205367,Loesebehaelter_#_CIP_PLS_A_#_RP03_CIP_BEHAELTER,Loesebehaelter,CIP_PLS_A,RP03_CIP_BEHAELTER,2020-11-03 21:25:30.659000+00:00,2020-11-03 22:24:48.527000+00:00,0 days 00:59:17.868000,59.2978
7205368_7205372,Partikelfiltration_#_CIP_PLS_A_#_RP04_CIP_TRANS_FLT_U112011A,Partikelfiltration,CIP_PLS_A,RP04_CIP_TRANS_FLT_U112011A,2020-11-03 20:17:29.363000+00:00,2020-11-03 20:40:47.941000+00:00,0 days 00:23:18.578000,23.30963333333333
7205373_7205377,Ansatz_Transfer_#_CIP_PLS_A_#_RP05_CIP_TRANSFER,Ansatz_Transfer,CIP_PLS_A,RP05_CIP_TRANSFER,2020-11-03 21:25:46.919000+00:00,2020-11-03 21:41:24.920000+00:00,0 days 00:15:38.001000,15.63335
7205408_7205412,Partikelfiltration_#_SIP_#_RP07_SIP_TRANS_FLT,Partikelfiltration,SIP,RP07_SIP_TRANS_FLT,2020-11-03 20:46:11.139000+00:00,2020-11-03 21:10:09.278000+00:00,0 days 00:23:58.139000,23.96898333333333
7205475_7205479,Ansatz_Transfer_#_SIP_#_RP08_SIP_TRANSFER,Ansatz_Transfer,SIP,RP08_SIP_TRANSFER,2020-11-03 21:45:56.068000+00:00,2020-11-03 22:16:24.286000+00:00,0 days 00:30:28.218000,30.4703
7206196_7206203,Abfuellbeh_2_#_CIP_PLS_A_#_RP03_CIP_BEHAELTER,Abfuellbeh_2,CIP_PLS_A,RP03_CIP_BEHAELTER,2020-11-04 02:07:24.974000+00:00,2020-11-04 03:18:24.653000+00:00,0 days 01:10:59.679000,70.99465
7206208_7206224,Keimfiltration_2_#_CIP_PLS_A_#_RP04_CIP_TRANS_FLT_U112021AB,Keimfiltration_2,CIP_PLS_A,RP04_CIP_TRANS_FLT_U112021AB,2020-11-04 03:19:21.224000+00:00,2020-11-04 04:26:23.170000+00:00,0 days 01:07:01.946000,67.03243333333333
7206233_7206237,Ventilknoten_Abf_#_CIP_PLS_A_#_RP35_CIP_ABF_KNT,Ventilknoten_Abf,CIP_PLS_A,RP35_CIP_ABF_KNT,2020-11-04 02:07:01.982000+00:00,2020-11-04 02:24:31.135000+00:00,0 days 00:17:29.153000,17.485883333333334
7206711_7206715,Keimfiltration_2_#_SIP_#_RP07_SIP_TRANS_FLT,Keimfiltration_2,SIP,RP07_SIP_TRANS_FLT,2020-11-04 04:27:01.798000+00:00,2020-11-04 04:53:45.223000+00:00,0 days 00:26:43.425000,26.72375
7206748_7206754,Loesebehaelter_#_CIP_PLS_A_#_RP03_CIP_BEHAELTER,Loesebehaelter,CIP_PLS_A,RP03_CIP_BEHAELTER,2020-11-04 06:04:48.056000+00:00,2020-11-04 07:02:06.850000+00:00,0 days 00:57:18.794000,57.313233333333336
7206755_7206761,Partikelfiltration_#_CIP_PLS_A_#_RP04_CIP_TRANS_FLT_U112011A,Partikelfiltration,CIP_PLS_A,RP04_CIP_TRANS_FLT_U112011A,2020-11-04 04:44:52.349000+00:00,2020-11-04 05:08:12.203000+00:00,0 days 00:23:19.854000,23.3309
7206762_7206766,Ansatz_Transfer_#_CIP_PLS_A_#_RP05_CIP_TRANSFER,Ansatz_Transfer,CIP_PLS_A,RP05_CIP_TRANSFER,2020-11-04 06:04:56.238000+00:00,2020-11-04 06:20:32.503000+00:00,0 days 00:15:36.265000,15.604416666666667
7206800_7206804,Partikelfiltration_#_SIP_#_RP07_SIP_TRANS_FLT,Partikelfiltration,SIP,RP07_SIP_TRANS_FLT,2020-11-04 05:24:50.499000+00:00,2020-11-04 05:48:56.146000+00:00,0 days 00:24:05.647000,24.094116666666668
7206876_7206884,Ansatz_Transfer_#_SIP_#_RP08_SIP_TRANSFER,Ansatz_Transfer,SIP,RP08_SIP_TRANSFER,2020-11-04 06:37:25.156000+00:00,2020-11-04 07:08:49.840000+00:00,0 days 00:31:24.684000,31.4114
7207166_7207173,Abfuellbeh_1_#_CIP_PLS_A_#_RP03_CIP_BEHAELTER,Abfuellbeh_1,CIP_PLS_A,RP03_CIP_BEHAELTER,2020-11-04 08:44:19.063000+00:00,2020-11-04 09:58:04.131000+00:00,0 days 01:13:45.068000,73.75113333333333
7207176_7207181,Keimfiltration_1_#_CIP_PLS_A_#_RP04_CIP_TRANS_FLT_U112021AB,Keimfiltration_1,CIP_PLS_A,RP04_CIP_TRANS_FLT_U112021AB,2020-11-04 11:37:20.751000+00:00,2020-11-04 12:45:59.158000+00:00,0 days 01:08:38.407000,68.64011666666667
7207191_7207198,Ventilknoten_Abf_#_CIP_PLS_A_#_RP35_CIP_ABF_KNT,Ventilknoten_Abf,CIP_PLS_A,RP35_CIP_ABF_KNT,2020-11-04 08:44:37.874000+00:00,2020-11-04 09:02:08.587000+00:00,0 days 00:17:30.713000,17.511883333333333
